MachineID,Type,Location,Timestamp,EngineTemperature,FuelConsumption,VibrationLevel,Humidity,Pressure,PowerOutput,OperatingHours,Status,Status_encoded,Timestamp_epoch,hour,dayofweek,month
M008,Loader,Site A,9/8/2025 8:00,64.8,19.04,3.24,47,918.1,89.4,177,Idle,2,1757318400,8,0,9
M008,Loader,Site A,9/8/2025 9:00,71.3,15.12,2.83,52,968.9,83.6,178,Maintenance,3,1757322000,9,0,9
M008,Loader,Site A,9/8/2025 10:00,66.8,16.39,3.92,50.5,929,92.5,179,Active,0,1757325600,10,0,9
M008,Loader,Site A,9/8/2025 11:00,66.1,17.31,4.13,69.3,975.2,79.6,180,Fault,1,1757329200,11,0,9
M008,Loader,Site A,9/8/2025 12:00,72.1,17.33,2.21,78.9,957.9,48.8,181,Maintenance,3,1757332800,12,0,9
M008,Loader,Site A,9/8/2025 13:00,74.9,15.97,5.75,60.2,955.8,49.8,182,Fault,1,1757336400,13,0,9
M008,Loader,Site A,9/8/2025 14:00,68.2,16.63,5.34,69.3,956.2,71.4,183,Active,0,1757340000,14,0,9
M008,Loader,Site A,9/8/2025 15:00,71.9,19.57,4.86,55,960.9,63.7,184,Fault,1,1757343600,15,0,9
M008,Loader,Site A,9/8/2025 16:00,70.9,21.12,6.13,52.3,989.3,38.1,185,Idle,2,1757347200,16,0,9
M008,Loader,Site A,9/8/2025 17:00,63.6,16.58,3.68,49.6,965.7,48.2,186,Idle,2,1757350800,17,0,9
M008,Loader,Site A,9/8/2025 18:00,68.8,16.36,4.62,60.6,955.9,82.2,187,Fault,1,1757354400,18,0,9
M008,Loader,Site A,9/8/2025 19:00,71.7,18.06,5.7,60.8,945.9,71.9,188,Maintenance,3,1757358000,19,0,9
M008,Loader,Site A,9/8/2025 20:00,76,18.26,5.44,68.4,972.6,52.8,189,Idle,2,1757361600,20,0,9
M008,Loader,Site A,9/8/2025 21:00,65,19.04,3.49,61,949.5,35.4,190,Fault,1,1757365200,21,0,9
M008,Loader,Site A,9/8/2025 22:00,68.2,15.22,2.05,48.2,953.9,48,191,Idle,2,1757368800,22,0,9
M008,Loader,Site A,9/8/2025 23:00,67.2,12.78,2.85,57.4,974.8,62.7,192,Maintenance,3,1757372400,23,0,9
M008,Loader,Site A,9/9/2025 0:00,67.1,17.4,4.09,58.5,955.1,54.6,193,Maintenance,3,1757376000,0,1,9
M008,Loader,Site A,9/9/2025 1:00,73.1,15.62,6.78,52.3,1001.6,59,194,Fault,1,1757379600,1,1,9
M008,Loader,Site A,9/9/2025 2:00,66.9,15.05,2.82,69.2,958.2,63.4,195,Fault,1,1757383200,2,1,9
M008,Loader,Site A,9/9/2025 3:00,73.1,15.83,2.28,53.2,964.4,50.6,196,Maintenance,3,1757386800,3,1,9
M008,Loader,Site A,9/9/2025 4:00,67,15.83,4.72,65.5,985.8,50.7,197,Active,0,1757390400,4,1,9
M008,Loader,Site A,9/9/2025 5:00,70.3,15.02,5.55,45.6,964.2,70,198,Maintenance,3,1757394000,5,1,9
M008,Loader,Site A,9/9/2025 6:00,76.1,15.17,3.43,46.2,963.5,73,199,Maintenance,3,1757397600,6,1,9
M008,Loader,Site A,9/9/2025 7:00,62,15.13,5.6,53.9,948.5,68.2,200,Fault,1,1757401200,7,1,9
M008,Loader,Site A,9/9/2025 8:00,82.1,17.42,5.21,68.3,988.7,74.2,201,Fault,1,1757404800,8,1,9
M008,Loader,Site A,9/9/2025 9:00,73,15.53,3.77,60.4,944.9,68.8,202,Active,0,1757408400,9,1,9
M008,Loader,Site A,9/9/2025 10:00,69.5,16.32,3.52,49.3,993.1,33.3,203,Maintenance,3,1757412000,10,1,9
M008,Loader,Site A,9/9/2025 11:00,69.6,14.79,5.02,50.8,947.1,63.5,204,Active,0,1757415600,11,1,9
M008,Loader,Site A,9/9/2025 12:00,66.3,17.96,3.73,61.3,926.8,53.1,205,Maintenance,3,1757419200,12,1,9
M008,Loader,Site A,9/9/2025 13:00,68.9,17.55,4.72,63.5,972.6,80.6,206,Maintenance,3,1757422800,13,1,9
M008,Loader,Site A,9/9/2025 14:00,71.2,16.48,3.63,44.1,958.4,87,207,Idle,2,1757426400,14,1,9
M008,Loader,Site A,9/9/2025 15:00,66.7,19.37,3.81,68.4,961.2,69.5,208,Active,0,1757430000,15,1,9
M008,Loader,Site A,9/9/2025 16:00,64.4,16.3,3.78,49.6,961.2,48,209,Maintenance,3,1757433600,16,1,9
M008,Loader,Site A,9/9/2025 17:00,80.6,14.97,3.12,36.5,901.9,63.3,210,Fault,1,1757437200,17,1,9
M008,Loader,Site A,9/9/2025 18:00,76,18.37,3.17,65.2,939.4,102.8,211,Maintenance,3,1757440800,18,1,9
M008,Loader,Site A,9/9/2025 19:00,73.6,15.13,3.48,59.3,968.8,42.7,212,Active,0,1757444400,19,1,9
M008,Loader,Site A,9/9/2025 20:00,67.8,18.36,3.96,49.8,936.1,75.3,213,Active,0,1757448000,20,1,9
M008,Loader,Site A,9/9/2025 21:00,74.2,16.16,4.4,49.8,949,61.6,214,Idle,2,1757451600,21,1,9
M008,Loader,Site A,9/9/2025 22:00,63.5,20.71,3.66,66.3,970.6,79.1,215,Idle,2,1757455200,22,1,9
M008,Loader,Site A,9/9/2025 23:00,71.2,17.13,2.37,58.7,976.4,77.1,216,Idle,2,1757458800,23,1,9
M008,Loader,Site A,9/10/2025 0:00,65.6,19.14,4.7,66.2,952.3,66.7,217,Active,0,1757462400,0,2,9
M008,Loader,Site A,9/10/2025 1:00,75.8,17,3.26,66.5,986.5,54.4,218,Fault,1,1757466000,1,2,9
M008,Loader,Site A,9/10/2025 2:00,71.8,16.45,4.55,61.5,967.5,64.1,219,Active,0,1757469600,2,2,9
M008,Loader,Site A,9/10/2025 3:00,70,17.14,2.97,48,952.6,85.7,220,Maintenance,3,1757473200,3,2,9
M008,Loader,Site A,9/10/2025 4:00,67.8,17.27,4.28,67.8,949.7,89.2,221,Fault,1,1757476800,4,2,9
M008,Loader,Site A,9/10/2025 5:00,75.7,14.11,4.22,61.5,929.8,79.2,222,Maintenance,3,1757480400,5,2,9
M008,Loader,Site A,9/10/2025 6:00,67.2,21.69,2.77,61,974.7,92.8,223,Active,0,1757484000,6,2,9
M008,Loader,Site A,9/10/2025 7:00,65.2,13.87,4.15,49.6,948.5,47.3,224,Fault,1,1757487600,7,2,9
M008,Loader,Site A,9/10/2025 8:00,62.9,16.92,3.65,65.4,954.9,91.1,225,Maintenance,3,1757491200,8,2,9
M008,Loader,Site A,9/10/2025 9:00,64.1,18.51,5.42,62,958.7,92.5,226,Idle,2,1757494800,9,2,9
M008,Loader,Site A,9/10/2025 10:00,65.7,16.24,4.51,88.8,974.3,89.6,227,Maintenance,3,1757498400,10,2,9
M008,Loader,Site A,9/10/2025 11:00,77.1,13.92,3.37,75.2,957.7,109.9,228,Fault,1,1757502000,11,2,9
M008,Loader,Site A,9/10/2025 12:00,67,16.54,4.22,72.5,953.6,73.5,229,Active,0,1757505600,12,2,9
M008,Loader,Site A,9/10/2025 13:00,69.5,17.02,4.05,54.9,960,96.7,230,Active,0,1757509200,13,2,9
M008,Loader,Site A,9/10/2025 14:00,75.4,18.61,2.64,62.6,930.9,69.6,231,Active,0,1757512800,14,2,9
M008,Loader,Site A,9/10/2025 15:00,72.9,15.17,3.9,67.8,981.5,73.7,232,Fault,1,1757516400,15,2,9
M008,Loader,Site A,9/10/2025 16:00,70.4,15.92,4.37,72.5,960.5,73.4,233,Active,0,1757520000,16,2,9
M008,Loader,Site A,9/10/2025 17:00,79.9,12.4,4.82,68.7,957.7,62.1,234,Maintenance,3,1757523600,17,2,9
M008,Loader,Site A,9/10/2025 18:00,59.1,15.43,2.77,60.5,957.8,78.4,235,Fault,1,1757527200,18,2,9
M008,Loader,Site A,9/10/2025 19:00,65.6,14.06,3.26,49.4,971.3,76.8,236,Idle,2,1757530800,19,2,9
M008,Loader,Site A,9/10/2025 20:00,64.7,16.88,2.86,65.9,993.7,61.8,237,Fault,1,1757534400,20,2,9
M008,Loader,Site A,9/10/2025 21:00,75.5,19.22,3.97,66.5,997.2,78.3,238,Idle,2,1757538000,21,2,9
M008,Loader,Site A,9/10/2025 22:00,75,17.5,2.6,67.8,959.8,104.2,239,Active,0,1757541600,22,2,9
M008,Loader,Site A,9/10/2025 23:00,64.8,16.65,3.4,67.4,978.8,49.3,240,Idle,2,1757545200,23,2,9
M008,Loader,Site A,9/11/2025 0:00,71.2,19.15,4.89,67.7,965.4,58.9,241,Active,0,1757548800,0,3,9
M008,Loader,Site A,9/11/2025 1:00,69.8,13.77,2.17,63.1,917.5,64.4,242,Fault,1,1757552400,1,3,9
M008,Loader,Site A,9/11/2025 2:00,78.6,18.56,4.26,66.9,970.9,64.7,243,Maintenance,3,1757556000,2,3,9
M008,Loader,Site A,9/11/2025 3:00,72.9,16.84,3.6,58,980,58.7,244,Idle,2,1757559600,3,3,9
M008,Loader,Site A,9/11/2025 4:00,72,18.48,3.45,66.5,952.2,79.1,245,Fault,1,1757563200,4,3,9
M008,Loader,Site A,9/11/2025 5:00,67.9,18.96,2.87,59.4,927.5,56.3,246,Active,0,1757566800,5,3,9
M008,Loader,Site A,9/11/2025 6:00,66.4,14.99,4.3,68.3,968.6,81.2,247,Active,0,1757570400,6,3,9
M008,Loader,Site A,9/11/2025 7:00,70.8,19.52,1.77,52.4,937,65.7,248,Idle,2,1757574000,7,3,9
M008,Loader,Site A,9/11/2025 8:00,70.1,14.59,5.18,56.2,962.3,83.5,249,Idle,2,1757577600,8,3,9
M008,Loader,Site A,9/11/2025 9:00,76.2,15.42,4.91,45.2,970,97.2,250,Fault,1,1757581200,9,3,9
M008,Loader,Site A,9/11/2025 10:00,66.7,18.73,5.39,62,945.5,60.6,251,Fault,1,1757584800,10,3,9
M008,Loader,Site A,9/11/2025 11:00,74.4,17.14,5.89,68.2,953.1,48.1,252,Fault,1,1757588400,11,3,9
M008,Loader,Site A,9/11/2025 12:00,72.5,12.86,4.96,59,939.2,68.1,253,Fault,1,1757592000,12,3,9
M008,Loader,Site A,9/11/2025 13:00,66.9,16.84,4.87,53.1,919.2,85.1,254,Fault,1,1757595600,13,3,9
M008,Loader,Site A,9/11/2025 14:00,61.8,15.75,4.44,54.1,1012.5,73.1,255,Idle,2,1757599200,14,3,9
M008,Loader,Site A,9/11/2025 15:00,69.5,15.71,3.96,54.8,963.8,49.1,256,Active,0,1757602800,15,3,9
M008,Loader,Site A,9/11/2025 16:00,78.7,13.59,3.21,66.3,964.1,71.8,257,Fault,1,1757606400,16,3,9
M008,Loader,Site A,9/11/2025 17:00,72.8,14.95,3.51,60.4,1002,64,258,Maintenance,3,1757610000,17,3,9
M008,Loader,Site A,9/11/2025 18:00,71.1,13.53,3.02,60.6,954.6,64.1,259,Fault,1,1757613600,18,3,9
M008,Loader,Site A,9/11/2025 19:00,61.8,15.13,6.9,65.5,977.6,52.9,260,Maintenance,3,1757617200,19,3,9
M008,Loader,Site A,9/11/2025 20:00,62.9,18.02,3.35,53.8,973,63.1,261,Maintenance,3,1757620800,20,3,9
M008,Loader,Site A,9/11/2025 21:00,69.4,19.84,2.19,65.3,940.7,71.6,262,Fault,1,1757624400,21,3,9
M008,Loader,Site A,9/11/2025 22:00,71.9,13.35,4.27,50.6,943.7,93.8,263,Fault,1,1757628000,22,3,9
M008,Loader,Site A,9/11/2025 23:00,82.2,15.35,3.35,52.7,939.8,106.7,264,Maintenance,3,1757631600,23,3,9
M008,Loader,Site A,9/12/2025 0:00,70.9,15.19,5.56,80.4,988.9,62,265,Maintenance,3,1757635200,0,4,9
M008,Loader,Site A,9/12/2025 1:00,66.9,16.68,4.35,35.2,981.6,64.4,266,Maintenance,3,1757638800,1,4,9
M008,Loader,Site A,9/12/2025 2:00,67.8,14.11,4.48,78.5,945,80.8,267,Fault,1,1757642400,2,4,9
M008,Loader,Site A,9/12/2025 3:00,70.8,16.85,4.47,73.6,986.6,64.2,268,Active,0,1757646000,3,4,9
M008,Loader,Site A,9/12/2025 4:00,70.2,17.52,4.61,61.9,961.1,71.9,269,Maintenance,3,1757649600,4,4,9
M008,Loader,Site A,9/12/2025 5:00,74.3,17.51,6.05,49.1,976.3,75.9,270,Maintenance,3,1757653200,5,4,9
M008,Loader,Site A,9/12/2025 6:00,62.9,18.04,4.34,51,969.5,79.4,271,Idle,2,1757656800,6,4,9
M008,Loader,Site A,9/12/2025 7:00,72.6,20.94,3.77,59.8,968.8,86.6,272,Maintenance,3,1757660400,7,4,9
M008,Loader,Site A,9/12/2025 8:00,73.6,16.76,4.95,59.8,943.2,70.3,273,Idle,2,1757664000,8,4,9
M008,Loader,Site A,9/12/2025 9:00,72.5,15.38,7.05,69.5,978,75.2,274,Maintenance,3,1757667600,9,4,9
M008,Loader,Site A,9/12/2025 10:00,67,17.18,4.51,57.7,988.9,54.7,275,Fault,1,1757671200,10,4,9
M008,Loader,Site A,9/12/2025 11:00,72.6,19.72,3.3,54.4,949.7,66.5,276,Active,0,1757674800,11,4,9
M008,Loader,Site A,9/12/2025 12:00,69.4,16.59,3.9,56.4,941.1,64.4,277,Active,0,1757678400,12,4,9
M008,Loader,Site A,9/12/2025 13:00,69.9,15.72,2.83,68.4,952.6,49.1,278,Fault,1,1757682000,13,4,9
M008,Loader,Site A,9/12/2025 14:00,67.5,15.66,4.76,67.6,991,72.4,279,Active,0,1757685600,14,4,9
M008,Loader,Site A,9/12/2025 15:00,72.2,18.01,2.94,62.2,997.7,109.3,280,Maintenance,3,1757689200,15,4,9
M008,Loader,Site A,9/12/2025 16:00,67.4,17.68,3.83,43.7,994.6,75.4,281,Active,0,1757692800,16,4,9
M008,Loader,Site A,9/12/2025 17:00,69.1,13.29,3.98,56.2,926.9,91.4,282,Fault,1,1757696400,17,4,9
M008,Loader,Site A,9/12/2025 18:00,57.8,17.28,4.66,68.6,991.1,78.2,283,Idle,2,1757700000,18,4,9
M008,Loader,Site A,9/12/2025 19:00,70.1,15.38,3.71,64.5,933,67.1,284,Idle,2,1757703600,19,4,9
M008,Loader,Site A,9/12/2025 20:00,68.3,12.04,3.69,54,985.2,43.8,285,Fault,1,1757707200,20,4,9
M008,Loader,Site A,9/12/2025 21:00,67.8,18.77,2.9,75.4,999.5,79.3,286,Maintenance,3,1757710800,21,4,9
M008,Loader,Site A,9/12/2025 22:00,73.6,14.54,3.66,62.6,982.7,75.4,287,Fault,1,1757714400,22,4,9
M008,Loader,Site A,9/12/2025 23:00,71.3,19.61,4.24,70.6,965.9,79.3,288,Fault,1,1757718000,23,4,9
M008,Loader,Site A,9/13/2025 0:00,74.8,17.23,4.93,54.6,990.8,73.1,289,Idle,2,1757721600,0,5,9
M008,Loader,Site A,9/13/2025 1:00,74.7,15.79,3.15,64.4,966,57.4,290,Idle,2,1757725200,1,5,9
M008,Loader,Site A,9/13/2025 2:00,78.3,15.42,6.18,60.1,987.9,72.9,291,Maintenance,3,1757728800,2,5,9
M008,Loader,Site A,9/13/2025 3:00,74.3,15.41,3.99,81.3,979.5,61.1,292,Active,0,1757732400,3,5,9
M008,Loader,Site A,9/13/2025 4:00,74.4,16.16,4.97,53.5,959.5,87.5,293,Idle,2,1757736000,4,5,9
M008,Loader,Site A,9/13/2025 5:00,72.8,15.58,4.48,69.6,942.8,68.1,294,Maintenance,3,1757739600,5,5,9
M008,Loader,Site A,9/13/2025 6:00,63.3,16.88,4.52,61,990.4,68.2,295,Active,0,1757743200,6,5,9
M008,Loader,Site A,9/13/2025 7:00,74.5,17.23,4.53,49.5,953.9,91.7,296,Active,0,1757746800,7,5,9
M008,Loader,Site A,9/13/2025 8:00,67.6,15.35,3.86,63.2,938.2,49.3,297,Maintenance,3,1757750400,8,5,9
M008,Loader,Site A,9/13/2025 9:00,74,15.81,6.16,66.5,962.4,89.6,298,Active,0,1757754000,9,5,9
M008,Loader,Site A,9/13/2025 10:00,66.7,14.06,3.65,63.7,956.3,69.8,299,Maintenance,3,1757757600,10,5,9
M008,Loader,Site A,9/13/2025 11:00,65.5,16.64,4.23,72.3,991.1,82.1,300,Active,0,1757761200,11,5,9
M008,Loader,Site A,9/13/2025 12:00,70.2,13.63,6.38,68.3,982.2,57.7,301,Idle,2,1757764800,12,5,9
M008,Loader,Site A,9/13/2025 13:00,59.9,17,3.78,65.2,988.1,70.7,302,Fault,1,1757768400,13,5,9
M008,Loader,Site A,9/13/2025 14:00,71.5,15.68,4.52,64.6,951.1,88,303,Idle,2,1757772000,14,5,9
M008,Loader,Site A,9/13/2025 15:00,69.8,12.73,4.01,62,982.5,70.4,304,Active,0,1757775600,15,5,9
M008,Loader,Site A,9/13/2025 16:00,68.3,17.37,3.78,49.6,994.2,92.8,305,Idle,2,1757779200,16,5,9
M008,Loader,Site A,9/13/2025 17:00,69.3,17.92,6.15,55.8,950.4,93.2,306,Idle,2,1757782800,17,5,9
M008,Loader,Site A,9/13/2025 18:00,62.1,16.99,4.31,54.2,953.5,62.5,307,Idle,2,1757786400,18,5,9
M008,Loader,Site A,9/13/2025 19:00,67.9,16.94,3.12,66.4,962.1,83.2,308,Active,0,1757790000,19,5,9
M008,Loader,Site A,9/13/2025 20:00,72.5,15.82,5.41,59.8,1010,59.8,309,Active,0,1757793600,20,5,9
M008,Loader,Site A,9/13/2025 21:00,66.2,19.72,4.79,61.3,962,73.9,310,Idle,2,1757797200,21,5,9
M008,Loader,Site A,9/13/2025 22:00,67.3,15.62,3.53,73.4,955.6,73.9,311,Active,0,1757800800,22,5,9
M008,Loader,Site A,9/13/2025 23:00,68.4,14.76,3.53,77.4,957.4,90.5,312,Active,0,1757804400,23,5,9
M008,Loader,Site A,9/14/2025 0:00,68.3,16.67,4.88,63.4,986.2,78.3,313,Active,0,1757808000,0,6,9
M008,Loader,Site A,9/14/2025 1:00,71.2,16.67,4.6,54.5,967.8,65.9,314,Maintenance,3,1757811600,1,6,9
M008,Loader,Site A,9/14/2025 2:00,59.6,18.3,3.61,71.6,947,93.7,315,Idle,2,1757815200,2,6,9
M008,Loader,Site A,9/14/2025 3:00,65.9,13.11,3.99,61.5,966,83.5,316,Maintenance,3,1757818800,3,6,9
M008,Loader,Site A,9/14/2025 4:00,77.1,16.62,4.89,42.4,978.9,42.5,317,Idle,2,1757822400,4,6,9
M008,Loader,Site A,9/14/2025 5:00,77.3,17.33,4.64,59.1,974.1,49.1,318,Idle,2,1757826000,5,6,9
M008,Loader,Site A,9/14/2025 6:00,73.7,15.66,3.62,61,964.2,97.3,319,Idle,2,1757829600,6,6,9
M008,Loader,Site A,9/14/2025 7:00,67.6,15.77,3.95,70.1,973.2,80.6,320,Maintenance,3,1757833200,7,6,9
M008,Loader,Site A,9/14/2025 8:00,70.9,17.32,4.57,64.3,947.2,47.7,321,Maintenance,3,1757836800,8,6,9
M008,Loader,Site A,9/14/2025 9:00,68,15.2,5.13,77.6,939.2,59,322,Idle,2,1757840400,9,6,9
M008,Loader,Site A,9/14/2025 10:00,70.5,15.31,3.73,53.5,982.1,65.7,323,Fault,1,1757844000,10,6,9
M008,Loader,Site A,9/14/2025 11:00,70.1,16.4,4.2,56,954,49.1,324,Fault,1,1757847600,11,6,9
M008,Loader,Site A,9/14/2025 12:00,67.9,16.8,5.22,73.1,956.7,62.9,325,Maintenance,3,1757851200,12,6,9
M008,Loader,Site A,9/14/2025 13:00,73,15.3,4.18,66.4,934.3,70.2,326,Fault,1,1757854800,13,6,9
M008,Loader,Site A,9/14/2025 14:00,74.5,17.98,2.12,62.1,1023.1,74.1,327,Active,0,1757858400,14,6,9
M008,Loader,Site A,9/14/2025 15:00,67.9,20.51,4.01,67.2,958.4,83.2,328,Active,0,1757862000,15,6,9
M008,Loader,Site A,9/14/2025 16:00,65.4,14.4,3.05,42.1,973,88.6,329,Maintenance,3,1757865600,16,6,9
M008,Loader,Site A,9/14/2025 17:00,64,18.97,3.92,63.7,956.9,102.7,330,Maintenance,3,1757869200,17,6,9
M008,Loader,Site A,9/14/2025 18:00,71.9,17.22,3.13,62.4,935.4,70.9,331,Fault,1,1757872800,18,6,9
M008,Loader,Site A,9/14/2025 19:00,59.5,18.33,4.72,46.6,944.9,60.1,332,Maintenance,3,1757876400,19,6,9
M008,Loader,Site A,9/14/2025 20:00,68.4,15.02,3.57,65,973.8,76,333,Idle,2,1757880000,20,6,9
M008,Loader,Site A,9/14/2025 21:00,70.8,16.51,6.45,53.5,968.6,84.6,334,Active,0,1757883600,21,6,9
M008,Loader,Site A,9/14/2025 22:00,77.3,18.54,3.95,66.2,976.4,85.6,335,Active,0,1757887200,22,6,9
M008,Loader,Site A,9/14/2025 23:00,66.2,19.2,6.22,64.4,973.9,77.1,336,Fault,1,1757890800,23,6,9
M008,Loader,Site A,9/15/2025 0:00,78.4,17.11,5.59,75.1,973.3,67,337,Active,0,1757894400,0,0,9
M008,Loader,Site A,9/15/2025 1:00,73.3,18.06,3.59,62.8,1026.7,65,338,Maintenance,3,1757898000,1,0,9
M008,Loader,Site A,9/15/2025 2:00,69.1,17.81,6.4,67.7,993.2,85.2,339,Active,0,1757901600,2,0,9
M008,Loader,Site A,9/15/2025 3:00,64.7,18.76,5.53,82.9,961.5,70.3,340,Fault,1,1757905200,3,0,9
M008,Loader,Site A,9/15/2025 4:00,69.9,16.14,5.54,69.9,933.2,76.6,341,Active,0,1757908800,4,0,9
M008,Loader,Site A,9/15/2025 5:00,79.8,16.66,4.02,73.2,974.5,79.6,342,Active,0,1757912400,5,0,9
M008,Loader,Site A,9/15/2025 6:00,69.6,16.16,5.11,55.6,949.2,81,343,Fault,1,1757916000,6,0,9
M008,Loader,Site A,9/15/2025 7:00,67,15.4,3.62,49.9,951.9,35.1,344,Active,0,1757919600,7,0,9
M008,Loader,Site A,9/15/2025 8:00,68.5,17.3,2.72,43.9,945.5,63.8,345,Fault,1,1757923200,8,0,9
M008,Loader,Site A,9/15/2025 9:00,77.2,16.95,4.24,56.9,946.9,61.5,346,Active,0,1757926800,9,0,9
M008,Loader,Site A,9/15/2025 10:00,75.3,17.53,3.6,63.6,948.7,86.1,347,Maintenance,3,1757930400,10,0,9
M008,Loader,Site A,9/15/2025 11:00,65.9,14.72,3.01,60.7,963,50.3,348,Idle,2,1757934000,11,0,9
M008,Loader,Site A,9/15/2025 12:00,60.7,17.68,5.5,45.7,949.6,77.6,349,Fault,1,1757937600,12,0,9
M008,Loader,Site A,9/15/2025 13:00,71.2,19.79,4.89,62.6,947.4,60.5,350,Maintenance,3,1757941200,13,0,9
M008,Loader,Site A,9/15/2025 14:00,81.7,16.99,3.91,60.3,970.7,54.7,351,Maintenance,3,1757944800,14,0,9
M008,Loader,Site A,9/15/2025 15:00,76.9,18.78,3.68,54.7,952.3,89.5,352,Active,0,1757948400,15,0,9
M008,Loader,Site A,9/15/2025 16:00,76.8,17.65,4.82,66.5,954.9,90.7,353,Active,0,1757952000,16,0,9
M008,Loader,Site A,9/15/2025 17:00,66,15.73,2.14,75.3,974.1,57,354,Active,0,1757955600,17,0,9
M008,Loader,Site A,9/15/2025 18:00,63.8,18.52,5.11,48.9,911.8,73.5,355,Active,0,1757959200,18,0,9
M008,Loader,Site A,9/15/2025 19:00,71.5,15.81,4.58,54.4,976.9,68.9,356,Fault,1,1757962800,19,0,9
M008,Loader,Site A,9/15/2025 20:00,63.2,13.36,4.76,55.1,959.6,67.7,357,Fault,1,1757966400,20,0,9
M008,Loader,Site A,9/15/2025 21:00,78.2,17.96,3.9,60.4,952.9,79.6,358,Fault,1,1757970000,21,0,9
M008,Loader,Site A,9/15/2025 22:00,61.9,19.23,3.64,64.5,973.4,79.3,359,Idle,2,1757973600,22,0,9
M008,Loader,Site A,9/15/2025 23:00,75.4,16.4,3.93,70.6,958.4,64.2,360,Active,0,1757977200,23,0,9
M008,Loader,Site A,9/16/2025 0:00,60.2,14.13,5.04,60.6,952.3,52.7,361,Active,0,1757980800,0,1,9
M008,Loader,Site A,9/16/2025 1:00,68.4,21.66,5.08,76.6,1003.3,76.9,362,Active,0,1757984400,1,1,9
M008,Loader,Site A,9/16/2025 2:00,61.6,16.64,3.84,73.9,933.6,66.7,363,Fault,1,1757988000,2,1,9
M008,Loader,Site A,9/16/2025 3:00,78.8,16.47,4.1,58.3,970.1,74.7,364,Maintenance,3,1757991600,3,1,9
M008,Loader,Site A,9/16/2025 4:00,69,20.25,3.4,63.6,960.5,69.3,365,Idle,2,1757995200,4,1,9
M008,Loader,Site A,9/16/2025 5:00,73.8,18.96,4.71,55.4,986.7,81.4,366,Fault,1,1757998800,5,1,9
M008,Loader,Site A,9/16/2025 6:00,77,12.39,5.56,41.8,967,83,367,Active,0,1758002400,6,1,9
M008,Loader,Site A,9/16/2025 7:00,69.9,15.11,5,81.6,979.4,92.2,368,Idle,2,1758006000,7,1,9
M008,Loader,Site A,9/16/2025 8:00,65.6,11.1,6.75,62.6,948.2,93.8,369,Idle,2,1758009600,8,1,9
M008,Loader,Site A,9/16/2025 9:00,69.8,14.21,4.39,51.7,948.4,66.3,370,Maintenance,3,1758013200,9,1,9
M008,Loader,Site A,9/16/2025 10:00,70.3,18.08,4.81,56,956.9,77.3,371,Maintenance,3,1758016800,10,1,9
M008,Loader,Site A,9/16/2025 11:00,72.4,16.31,5.3,60.5,969,94.3,372,Active,0,1758020400,11,1,9
M008,Loader,Site A,9/16/2025 12:00,60.3,17.67,2.63,54.9,950.9,67.2,373,Maintenance,3,1758024000,12,1,9
M008,Loader,Site A,9/16/2025 13:00,81.6,16.52,3.96,55.5,946.1,72.3,374,Fault,1,1758027600,13,1,9
M008,Loader,Site A,9/16/2025 14:00,71.1,11.45,3.93,48.9,969.7,69.3,375,Active,0,1758031200,14,1,9
M008,Loader,Site A,9/16/2025 15:00,68.2,19.55,6.53,48.4,942.8,61.1,376,Fault,1,1758034800,15,1,9
M008,Loader,Site A,9/16/2025 16:00,66.8,19.33,5.81,60.8,967,60.9,377,Maintenance,3,1758038400,16,1,9
M008,Loader,Site A,9/16/2025 17:00,54.6,18.92,5.24,59.7,982.5,81.8,378,Idle,2,1758042000,17,1,9
M008,Loader,Site A,9/16/2025 18:00,66.3,17.75,3.78,59,965.5,47.9,379,Active,0,1758045600,18,1,9
M008,Loader,Site A,9/16/2025 19:00,85.9,14.56,3.66,66.3,955.5,100,380,Active,0,1758049200,19,1,9
M008,Loader,Site A,9/16/2025 20:00,71.4,15.55,5.05,44.1,975.2,80.6,381,Fault,1,1758052800,20,1,9
M008,Loader,Site A,9/16/2025 21:00,66.2,17.57,3.27,46.3,978.3,67.4,382,Maintenance,3,1758056400,21,1,9
M008,Loader,Site A,9/16/2025 22:00,71.4,20.71,3.46,52.5,961.6,63.2,383,Active,0,1758060000,22,1,9
M008,Loader,Site A,9/16/2025 23:00,69,13.39,5.27,53.3,968.8,68.5,384,Fault,1,1758063600,23,1,9
M008,Loader,Site A,9/17/2025 0:00,64,15.28,4.72,63.5,964.6,44.3,385,Idle,2,1758067200,0,2,9
M008,Loader,Site A,9/17/2025 1:00,70.3,16.64,3.56,59.7,948.9,75.6,386,Active,0,1758070800,1,2,9
M008,Loader,Site A,9/17/2025 2:00,57.2,16.03,3.74,56.5,964.3,80.7,387,Idle,2,1758074400,2,2,9
M008,Loader,Site A,9/17/2025 3:00,56.4,17.67,2.52,74.6,918,73.6,388,Maintenance,3,1758078000,3,2,9
M008,Loader,Site A,9/17/2025 4:00,69.1,16.43,4.66,48.3,995.5,60.9,389,Fault,1,1758081600,4,2,9
M008,Loader,Site A,9/17/2025 5:00,70,19.06,4.38,48.3,961.5,53.1,390,Idle,2,1758085200,5,2,9
M008,Loader,Site A,9/17/2025 6:00,63.4,14.4,4.34,71.2,944.2,52.9,391,Active,0,1758088800,6,2,9
